City,Family,Genus,Sp2,Sp.merge,native_exotic,pollination_mode,Flowering_months_duration,start_flowering,growth_form_category,plant_height_m,inflorescence,structural_blossom_class,symmetry,nectar,pollen,oil
Pa,Caryophyllaceae,Silene,coeli-rosa,Silene coeli-rosa,N,biotic,NA,NA,herb,0.5,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,coronaria,Silene coronaria,N,biotic,3,6,herb,0.4,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,dichotoma,Silene dichotoma,E,biotic,3,6,herb,0.8,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,dioica,Silene dioica,N,biotic,6,4,herb,0.8,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,flos-cuculi,Silene flos-cuculi,N,biotic,4,5,herb,0.75,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,flos-jovis,Silene flos-jovis,N,biotic,3,5,herb,0.4,1,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Silene,gallica,Silene gallica,N,biotic,3,6,herb,0.5,1,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Silene,italica,Silene italica,N,biotic,3,5,herb,0.44,1,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Silene,latifolia,Silene latifolia,N,biotic,4,6,herb,0.6,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,multiflora,Silene multiflora,N,biotic,2,6,shrub,0.4,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,nutans,Silene nutans,N,biotic,2,6,herb,0.5,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,pratensis,Silene pratensis,N,biotic,4,6,herb,0.9,1,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Silene,schafta,Silene schafta,E,biotic,3,8,herb,0.25,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,sp.,Silene sp.,NA,biotic,NA,NA,herb,NA,NA,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Silene,uniflora,Silene uniflora,N,biotic,2,5,herb,0.15,1,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Silene,vallesia,Silene vallesia,N,biotic,2,6,herb,0.13,1,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Silene,viridiflora,Silene viridiflora,N,biotic,2,7,herb,0.75,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,viscaria,Silene viscaria,N,biotic,3,5,herb,0.6,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,vulgaris,Silene vulgaris,E,biotic,4,6,herb,0.2,1,stalk_disk,actinomorph,1,1,0
Zu,Caryophyllaceae,Silene,yunnanensis,Silene yunnanensis,E,biotic,2,,herb,0.5,1,stalk_disk,actinomorph,1,1,0
Pa,Asteraceae,Silphium,trifoliatum,Silphium trifoliatum,E,biotic,3,7,herb,1.6,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Silybum,marianum,Silybum marianum,N,biotic,3,7,herb,1.5,1,brush,no_symmetry,1,1,0
Zu,Brassicaceae,Sinapis,alba,Sinapis alba,N,biotic,5,6,herb,0.6,1,dish_bowl,actinomorph,1,1,0
Zu,Brassicaceae,Sinapis,arvensis,Sinapis arvensis,N,biotic,5,6,herb,0.5,1,dish_bowl,actinomorph,1,1,0
Zu,Brassicaceae,Sisymbrium,altissimum,Sisymbrium altissimum,E,biotic,3,5,herb,1.5,1,bell_trumpet,actinomorph,1,1,0
Pa,Brassicaceae,Sisymbrium,irio,Sisymbrium irio,E,biotic,4,5,herb,0.9,1,bell_trumpet,actinomorph,1,1,0
Poznan,Brassicaceae,Sisymbrium,loeselii,Sisymbrium loeselii,N,biotic,3,6,herb,0.9,1,bell_trumpet,actinomorph,NA,NA,NA
Zu,Brassicaceae,Sisymbrium,officinale,Sisymbrium officinale,N,biotic,6,5,herb,0.5,1,bell_trumpet,actinomorph,1,1,0
Zu,Brassicaceae,Sisymbrium,orientale,Sisymbrium orientale,E,biotic,2,6,herb,0.5,1,bell_trumpet,actinomorph,1,1,0
Pa,Iridaceae,Sisyrinchium,angustifolium,Sisyrinchium angustifolium,E,biotic,2,5,herb,0.53,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,californicum,Sisyrinchium californicum,E,biotic,2,5,herb,0.6,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,campestre,Sisyrinchium campestre,E,biotic,3,5,herb,0.53,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,elmeri,Sisyrinchium elmeri,E,biotic,2,5,herb,0.25,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,idahoense,Sisyrinchium idahoense,E,biotic,5,4,herb,0.3,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,langloisii,Sisyrinchium langloisii,E,biotic,2,4,herb,0.3,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,montanum,Sisyrinchium montanum,E,biotic,2,5,herb,0.3,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,palmifolium,Sisyrinchium palmifolium,E,biotic,NA,NA,herb,,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,pearcei,Sisyrinchium pearcei,E,biotic,NA,NA,herb,,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,striatum,Sisyrinchium striatum,E,biotic,2,5,herb,0.8,1,bell_trumpet,actinomorph,0,1,1
Pa,Iridaceae,Sisyrinchium,tinctorium,Sisyrinchium tinctorium,E,biotic,NA,NA,herb,,1,bell_trumpet,actinomorph,0,1,1
Zu,Apiaceae,Sium,latifolium,Sium latifolium,N,biotic,2,7,herb,2,1,dish_bowl,actinomorph,1,1,0
Zu,Apiaceae,Sium,sisarum,Sium sisarum,N,biotic,2,7,herb,1.5,1,dish_bowl,actinomorph,NA,NA,NA
Zu,Solanaceae,Solanum,abutiloides,Solanum abutiloides,E,biotic,5,6,shrub/tree,9,1,bell_trumpet,actinomorph,0,1,0
Zu,Solanaceae,Solanum,aethiopicum,Solanum aethiopicum,E,biotic,3,7,shrub,2.5,1,bell_trumpet,actinomorph,0,1,0
Zu,Solanaceae,Solanum,betaceum,Solanum betaceum,E,biotic,NA,NA,shrub/tree,4.5,1,bell_trumpet,actinomorph,0,1,0
Pa,Solanaceae,Solanum,chenopodioides,Solanum chenopodioides,E,biotic,4,6,herb,0.34,1,bell_trumpet,actinomorph,0,1,0
Pa,Solanaceae,Solanum,citrullifolium,Solanum citrullifolium,E,biotic,4,7,shrub,0.55,1,bell_trumpet,actinomorph,0,1,0
Pa,Solanaceae,Solanum,crispum,Solanum crispum,E,biotic,7,4,shrub,2.7,1,bell_trumpet,actinomorph,0,1,0
Zu,Solanaceae,Solanum,dulcamara,Solanum dulcamara,N,biotic,3,6,herb,6,1,bell_trumpet,actinomorph,0,1,0
Pa,Solanaceae,Solanum,jasminoides,Solanum jasminoides,E,biotic,6,5,shrub,1,1,bell_trumpet,actinomorph,0,1,0
Pa,Solanaceae,Solanum,laxum,Solanum laxum,N,biotic,NA,NA,climber,9,1,bell_trumpet,actinomorph,0,1,0
Poznan,Solanaceae,Solanum,lycopersicum,Solanum lycopersicum,E,biotic,NA,NA,climber,2,NA,bell_trumpet,actinomorph,NA,1,NA
Zu,Solanaceae,Solanum,melongena,Solanum melongena,E,biotic,3,6,herb,2,1,bell_trumpet,actinomorph,0,1,0
Zu,Solanaceae,Solanum,nigrum,Solanum nigrum,N,biotic,5,6,herb,1,1,bell_trumpet,actinomorph,0,1,0
Pa,Solanaceae,Solanum,pseudocapsicum,Solanum pseudocapsicum,E,biotic,4,6,shrub,0.23,1,bell_trumpet,actinomorph,0,1,0
Zu,Solanaceae,Solanum,quitoense,Solanum quitoense,E,biotic,NA,NA,shrub,3,1,bell_trumpet,actinomorph,0,1,0
Pa,Solanaceae,Solanum,sisymbriifolium,Solanum sisymbriifolium,E,biotic,3,6,herb,1,1,bell_trumpet,actinomorph,0,1,0
Zu,Solanaceae,Solanum,tuberosum,Solanum tuberosum,E,biotic,3,6,herb,0.8,1,bell_trumpet,actinomorph,0,1,0
Pa,Boraginaceae,Solenanthus,circinatus,Solenanthus circinatus,E,biotic,2,4,herb,0.4,1,NA,no_symmetry,NA,NA,NA
Pa,Iridaceae,Solenomelus,segethi,Solenomelus segethi,E,biotic,NA,NA,herb,0.25,0,dish_bowl,actinomorph,0,1,1
Zu,Asteraceae,Solidago,altissima,Solidago altissima,E,biotic,3,8,herb,1.5,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Solidago,canadensis,Solidago canadensis,E,biotic,3,7,herb,2.5,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Solidago,gigantea,Solidago gigantea,E,biotic,3,8,herb,2,1,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Solidago,nemoralis,Solidago nemoralis,E,biotic,3,8,herb,0.6,1,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Solidago,rigida,Solidago rigida,E,biotic,2,8,herb,0.9,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Solidago,virgaurea,Solidago virgaurea,N,biotic,3,8,herb,1,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Sonchus,arvensis,Sonchus arvensis,N,biotic,4,7,herb,1.5,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Sonchus,asper,Sonchus asper,N,biotic,5,6,herb,1,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Sonchus,oleraceus,Sonchus oleraceus,N,biotic,5,6,herb,1,1,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Sonchus,palustris,Sonchus palustris,N,biotic,3,7,herb,3.5,1,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Sonchus,sp.,Sonchus sp.,NA,biotic,NA,NA,herb,NA,1,dish_bowl,actinomorph,1,1,0
Pa,Rosaceae,Sorbaria,grandiflora,Sorbaria grandiflora,E,biotic,1,7,shrub,0.76,1,dish_bowl,actinomorph,1,1,0
Pa,Rosaceae,Sorbaria,kirilowii,Sorbaria kirilowii,E,biotic,2,7,shrub,2.29,1,dish_bowl,actinomorph,1,1,0
Pa,Rosaceae,Sorbaria,sorbifolia,Sorbaria sorbifolia,E,biotic,3,6,shrub,2.29,1,dish_bowl,actinomorph,1,1,0
Zu,Rosaceae,Sorbus,aucuparia,Sorbus aucuparia,N,biotic,2,5,shrub/tree,20,1,dish_bowl,actinomorph,1,1,0
Zurich,Rosaceae,Sorbus,domestica,Sorbus domestica,N,biotic,NA,NA,shrub/tree,15,1,dish_bowl,actinomorph,0,1,0
Zu,Rosaceae,Sorbus,hohenesteri,Sorbus hohenesteri,N,biotic,NA,NA,shrub/tree,5,1,dish_bowl,actinomorph,1,1,0
Zu,Typhaceae,Sparganium,erectum,Sparganium erectum,N,biotic,3,6,herb,1.25,1,NA,NA,0,1,0
Zu,Fabaceae,Spartium,junceum,Spartium junceum,E,biotic,3,7,shrub,2.29,1,flag,sigomorph,0,1,0
Pa,Caryophyllaceae,Spergula,arvensis,Spergula arvensis,N,biotic,5,6,herb,0.3,1,dish_bowl,actinomorph,1,1,0
Pa,Caryophyllaceae,Spergularia,rubra,Spergularia rubra,N,biotic,5,5,herb,0.1,1,dish_bowl,actinomorph,1,1,0
An,Rubiaceae,Spermacoce,verticillata,Spermacoce verticillata,E,biotic,NA,NA,shrub,0.75,1,dish_bowl,actinomorph,1,1,0
Pa,Rosaceae,Spiraea,alba,Spiraea alba,E,biotic,3,6,shrub,1.07,1,dish_bowl,actinomorph,1,1,0
Zu,Rosaceae,Spiraea,bullata,Spiraea bullata,E,biotic,NA,NA,shrub,,1,dish_bowl,actinomorph,1,1,0
Zu,Rosaceae,Spiraea,cantoniensis,Spiraea cantoniensis,E,biotic,NA,NA,shrub,1.5,1,dish_bowl,actinomorph,1,1,0
Ta,Rosaceae,Spiraea,chamaedryfolia,Spiraea chamaedryfolia,E,biotic,3,5,shrub,0.03,1,dish_bowl,actinomorph,1,1,0
An,Rosaceae,Spiraea,douglasii,Spiraea douglasii,E,biotic,3,6,shrub,1.5,1,dish_bowl,actinomorph,1,1,0
Zu,Rosaceae,Spiraea,japonica,Spiraea japonica,E,biotic,2,6,shrub,2,1,dish_bowl,actinomorph,1,1,0
Pa,Rosaceae,Spiraea,lobata,Spiraea lobata,E,biotic,NA,NA,shrub,,1,dish_bowl,actinomorph,1,1,0
Pa,Rosaceae,Spiraea,myrtilloides,Spiraea myrtilloides,E,biotic,NA,NA,shrub,2.5,1,dish_bowl,actinomorph,1,1,0
Zu,Rosaceae,Spiraea,nipponica,Spiraea nipponica,E,biotic,2,5,shrub,0.9,1,dish_bowl,actinomorph,1,1,0
Ta,Rosaceae,Spiraea,salicifolia,Spiraea salicifolia,E,biotic,2,6,shrub,1.8,1,dish_bowl,actinomorph,1,1,0
Zu,Rosaceae,Spiraea,splendens,Spiraea splendens,E,biotic,3,6,shrub,0.6,1,dish_bowl,actinomorph,1,1,0
Pa,Rosaceae,Spiraea,thunbergii,Spiraea thunbergii,E,biotic,1,4,shrub,1.2,1,dish_bowl,actinomorph,1,1,0
Pa,Rosaceae,Spiraea,triloba,Spiraea triloba,E,biotic,NA,NA,shrub,,1,dish_bowl,actinomorph,1,1,0
Zu,Rosaceae,Spiraea,x cinerea,Spiraea x cinerea,E,biotic,2,5,shrub,1.98,1,dish_bowl,actinomorph,1,1,0
Zu,Araceae,Spirodela,polyrhiza,Spirodela polyrhiza,N,mostly_withot_flowers,2,5,herb,,1,NA,NA,NA,NA,NA
Pa,Amaryllidaceae,Sprekelia,formosissima,Sprekelia formosissima,E,biotic,NA,NA,herb,0.27,0,NA,NA,0,1,0
Zu,Lamiaceae,Stachys,affinis,Stachys affinis,E,biotic,2,7,herb,0.5,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Stachys,alopecuros,Stachys alopecuros,N,biotic,4,6,herb,0.35,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Stachys,alpina,Stachys alpina,N,biotic,3,7,herb,1,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Stachys,annua,Stachys annua,N,biotic,5,6,herb,0.25,1,gullet,sigomorph,1,1,0
An,Lamiaceae,Stachys,arvensis,Stachys arvensis,N,biotic,4,7,herb,0.35,1,gullet,sigomorph,1,1,0
An,Lamiaceae,Stachys,byzantina,Stachys byzantina,E,biotic,2,7,herb,1,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Stachys,germanica,Stachys germanica,N,biotic,3,6,herb,1,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Stachys,macrantha,Stachys macrantha,E,biotic,2,5,herb,0.45,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Stachys,menthifolia,Stachys menthifolia,N,biotic,NA,NA,herb,0.8,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Stachys,officinalis,Stachys officinalis,N,biotic,2,7,herb,0.38,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Stachys,palustris,Stachys palustris,N,biotic,4,6,herb,1.2,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Stachys,recta,Stachys recta,N,biotic,5,6,herb,0.6,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Stachys,sylvatica,Stachys sylvatica,N,biotic,4,6,herb,1.2,1,gullet,sigomorph,1,1,0
Zu,Staphyleaceae,Staphylea,colchica,Staphylea colchica,E,biotic,2,5,shrub,3.8,1,dish_bowl,actinomorph,1,1,0
Zu,Staphyleaceae,Staphylea,pinnata,Staphylea pinnata,N,biotic,1,5,shrub,5,1,dish_bowl,actinomorph,1,1,0
Zu,Staphyleaceae,Staphylea,trifolia,Staphylea trifolia,E,biotic,3,4,shrub,3.8,1,dish_bowl,actinomorph,1,1,0
Ta,Caryophyllaceae,Stellaria,graminea,Stellaria graminea,N,biotic,3,5,herb,0.28,1,dish_bowl,actinomorph,1,1,0
Zu,Caryophyllaceae,Stellaria,holostea,Stellaria holostea,N,biotic,2,4,herb,0.25,1,dish_bowl,actinomorph,1,1,0
Zu,Caryophyllaceae,Stellaria,media,Stellaria media,N,biotic,12,1,herb,0.4,1,dish_bowl,actinomorph,1,1,0
Pa,Caryophyllaceae,Stellaria,neglecta,Stellaria neglecta,N,biotic,4,4,herb,0.1,1,dish_bowl,actinomorph,1,1,0
Zu,Rosaceae,Stephanandra,incisa,Stephanandra incisa,E,biotic,2,5,shrub,0.6,1,dish_bowl,actinomorph,1,1,0
Pa,Amaryllidaceae,Sternbergia,lutea,Sternbergia lutea,N,biotic,2,9,herb,0.11,0,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Stevia,rebaudiana,Stevia rebaudiana,E,biotic,2,10,herb,0.45,1,stalk_disk,actinomorph,1,1,0
Pa,Theaceae,Stewartia,pseudocamellia,Stewartia pseudocamellia,E,biotic,2,6,tree,9.1,1,dish_bowl,actinomorph,0,1,0
Pa,Asteraceae,Stokesia,laevis,Stokesia laevis,E,biotic,3,5,herb,0.45,1,dish_bowl,actinomorph,NA,NA,NA
Zu,Strelitziaceae,Strelitzia,reginae,Strelitzia reginae,E,biotic,5,5,herb,1.14,0,tube,sigomorph,1,1,0
Pa,Streptocarpus,Streptocarpus,saxorum,Streptocarpus saxorum,E,biotic,7,4,herb,0.07,1,gullet,sigomorph,1,1,0
Zu,Fabaceae,Styphnolobium,japonicum,Styphnolobium japonicum,E,biotic,2,7,tree,20.57,1,flag,sigomorph,1,1,0
Zu,Styracaceae,Styrax,japonicus,Styrax japonicus,E,biotic,2,5,tree,7.62,1,dish_bowl,actinomorph,NA,NA,NA
Zu,Caprifoliaceae,Succisa,pratensis,Succisa pratensis,N,biotic,3,7,herb,1,1,dish_bowl,actinomorph,1,1,0
Zu,Caprifoliaceae,Symphoricarpos,albus,Symphoricarpos albus,E,biotic,2,6,shrub,1,1,bell_trumpet,actinomorph,1,1,0
Ta,Asteraceae,Symphyotrichum,lanceolatum,Symphyotrichum lanceolatum,E,biotic,3,8,herb,0.65,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Symphyotrichum,novae-angliae,Symphyotrichum novae-angliae,E,biotic,3,8,herb,1.37,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Symphyotrichum,novi-belgii,Symphyotrichum novi-belgii,E,biotic,2,9,herb,0.21,1,dish_bowl,actinomorph,1,1,0
Pa,Boraginaceae,Symphytum,asperum,Symphytum asperum,E,biotic,4,5,herb,1.8,1,tube,actinomorph,1,1,0
Zu,Boraginaceae,Symphytum,bulbosum,Symphytum bulbosum,N,biotic,2,4,herb,0.33,1,tube,actinomorph,1,1,0
Zu,Boraginaceae,Symphytum,officinale,Symphytum officinale,N,biotic,4,5,herb,1.5,1,tube,actinomorph,1,1,0
Zu,Boraginaceae,Symphytum,tuberosum,Symphytum tuberosum,N,biotic,2,,herb,0.6,1,tube,actinomorph,1,1,0
Zu,Araceae,Symplocarpus,foetidus,Symplocarpus foetidus,E,biotic,3,3,herb,0.7,1,NA,NA,1,1,0
Pa,Oleaceae,Syringa,emodi,Syringa emodi,E,biotic,NA,NA,shrub,5,1,stalk_disk,actinomorph,1,1,0
Pa,Oleaceae,Syringa,tomentella,Syringa tomentella,E,biotic,2,6,shrub,4.3,1,stalk_disk,actinomorph,1,1,0
Zu,Oleaceae,Syringa,vulgaris,Syringa vulgaris,N,biotic,2,4,shrub/tree,7,1,stalk_disk,actinomorph,1,1,0
Zu,Myrtaceae,Syzygium,aromaticum,Syzygium aromaticum,E,biotic,NA,NA,tree,20,1,tube,actinomorph,1,1,0
Zu,Asteraceae,Tagetes,erecta,Tagetes erecta,E,biotic,3,7,herb,1.5,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Tagetes,lucida,Tagetes lucida,E,biotic,2,8,herb,0.61,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Tagetes,tenuifolia,Tagetes tenuifolia,E,biotic,3,7,herb,0.8,1,dish_bowl,actinomorph,1,1,0
Zu,Tamaricaceae,Tamarix,gallica,Tamarix gallica,N,biotic,3,6,shrub,4,1,dish_bowl,actinomorph,1,1,0
Pa,Tamaricaceae,Tamarix,parviflora,Tamarix parviflora,N,biotic,2,4,shrub,5,1,dish_bowl,actinomorph,1,1,0
Zu,Tamaricaceae,Tamarix,tetrandra,Tamarix tetrandra,N,biotic,2,5,shrub/tree,3,1,dish_bowl,actinomorph,1,1,0
Zu,Tamaricaceae,Tanacetum,balsamita,Tanacetum balsamita,E,biotic,3,7,herb,0.9,1,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Tanacetum,cinerariifolium,Tanacetum cinerariifolium,E,biotic,2,8,herb,0.73,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Tanacetum,corymbosum,Tanacetum corymbosum,N,biotic,2,6,herb,0.5,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Tanacetum,macrophyllum,Tanacetum macrophyllum,E,biotic,3,6,herb,0.6,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Tanacetum,parthenium,Tanacetum parthenium,E,biotic,3,6,herb,0.6,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Tanacetum,vulgare,Tanacetum vulgare,N,biotic,4,6,herb,1.5,1,brush,no_symmetry,1,1,0
Po,Asteraceae,Taraxacum,alpinum,Taraxacum alpinum,N,biotic,4,6,herb,0.1,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Taraxacum,officinale,Taraxacum officinale,N,biotic,6,4,herb,0.3,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Telekia,speciosa,Telekia speciosa,E,biotic,3,6,herb,2,1,dish_bowl,actinomorph,1,1,0
Zu,Saxifragaceae,Tellima,grandiflora,Tellima grandiflora,E,biotic,2,5,herb,0.25,1,dish_bowl,actinomorph,1,1,0
Pa,Lamiaceae,Teucrium,arduinii,Teucrium arduinii,N,biotic,NA,NA,shrub,,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Teucrium,asiaticum,Teucrium asiaticum,N,biotic,2,8,shrub,0.3,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Teucrium,chamaedrys,Teucrium chamaedrys,N,biotic,3,6,shrub,0.5,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Teucrium,flavum,Teucrium flavum,N,biotic,3,5,shrub,0.5,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Teucrium,fruticans,Teucrium fruticans,N,biotic,7,12,shrub,1,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Teucrium,hircanicum,Teucrium hircanicum,E,biotic,3,7,shrub,0.53,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Teucrium,lucidum,Teucrium lucidum,N,biotic,NA,NA,shrub,0.34,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Teucrium,macrum,Teucrium macrum,E,biotic,NA,NA,shrub,0.3,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Teucrium,montanum,Teucrium montanum,N,biotic,3,7,shrub,0.18,1,gullet,sigomorph,1,1,0
Zu,Ranunculaceae,Thalictrum,aquilegiifolium,Thalictrum aquilegiifolium,N,biotic,3,5,herb,1,1,brush,no_symmetry,0,1,0
Zu,Ranunculaceae,Thalictrum,flavum,Thalictrum flavum,N,biotic,2,6,herb,0.9,1,brush,no_symmetry,0,1,0
Zu,Ranunculaceae,Thalictrum,lucidum,Thalictrum lucidum,N,biotic,2,6,herb,1.9,1,brush,no_symmetry,0,1,0
Pa,Ranunculaceae,Thalictrum,speciosissimum,Thalictrum speciosissimum,N,biotic,3,7,herb,1.35,1,brush,no_symmetry,0,1,0
Tartu,Malvaceae,Theobroma,speciosum,Theobroma speciosum,E,NA,NA,NA,tree,11,1,dish_bowl,actinomorph,NA,NA,NA
Pa,Fabaceae,Thermopsis,montana,Thermopsis montana,E,biotic,4,5,herb,0.6,1,flag,sigomorph,NA,NA,NA
Pa,Brassicaceae,Thladiantha,dubia,Thladiantha dubia,E,biotic,4,6,herb,2,1,bell_trumpet,actinomorph,0,NA,1
Zu,Brassicaceae,Thlaspi,alliaceum,Thlaspi alliaceum,E,biotic,3,3,herb,0.4,1,dish_bowl,actinomorph,1,1,0
Zu,Brassicaceae,Thlaspi,arvense,Thlaspi arvense,N,biotic,5,4,herb,0.6,1,dish_bowl,actinomorph,1,1,0
Zu,Brassicaceae,Thlaspi,montanum,Thlaspi montanum,N,biotic,2,4,herb,0.18,1,dish_bowl,actinomorph,1,1,0
Zu,Acanthaceae,Thunbergia,alata,Thunbergia alata,E,biotic,3,7,herb,2.4,0,gullet,sigomorph,1,1,0
Pa,Acanthaceae,Thunbergia,battiscombei,Thunbergia battiscombei,E,biotic,NA,NA,shrub,1.5,0,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Thymus,praecox,Thymus praecox,N,biotic,4,6,herb,0.11,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Thymus,pulegioides,Thymus pulegioides,N,biotic,5,4,herb,0.25,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Thymus,serpyllum,Thymus serpyllum,N,biotic,3,6,herb,0.8,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Thymus,vulgaris,Thymus vulgaris,N,biotic,6,5,shrub,0.3,1,gullet,sigomorph,1,1,0
An,Saxifragaceae,Tiarella,cordifolia,Tiarella cordifolia,E,biotic,2,5,herb,0.3,1,dish_bowl,actinomorph,1,1,0
Zurich,Malvaceae,Tilia,americana,Tilia americana,E,biotic,1,6,tree,19.8,1,dish_bowl,actinomorph,1,1,NA
Zu,Malvaceae,Tilia,cordata,Tilia cordata,N,biotic,2,6,tree,30,1,dish_bowl,actinomorph,1,1,0
Antwerp,Malvaceae,Tilia,dasystyla,Tilia dasystyla,E,biotic,NA,NA,tree,35,1,dish_bowl,actinomorph,NA,NA,NA
Antwerp,Malvaceae,Tilia,hyrcana,Tilia hyrcana,E,biotic,NA,NA,tree,NA,1,dish_bowl,actinomorph,NA,NA,NA
Paris,Malvaceae,Tilia,oliveri,Tilia oliveri,E,biotic,3,6,tree,16,1,dish_bowl,actinomorph,NA,NA,NA
Zu,Malvaceae,Tilia,platyphyllos,Tilia platyphyllos,N,biotic,1,6,tree,35,1,dish_bowl,actinomorph,1,1,0
Paris,Malvaceae,Tilia,tomentosa,Tilia tomentosa,N,biotic,2,6,tree,18,1,dish_bowl,actinomorph,1,1,0
Antwerp,Malvaceae,Tilia,x euchlora,Tilia x euchlora,E,biotic,2,5,tree,15,1,dish_bowl,actinomorph,1,1,0
Zu,Malvaceae,Tilia,x europaea,Tilia x europaea,N,biotic,1,6,tree,32.5,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Tithonia,rotundifolia,Tithonia rotundifolia,E,biotic,3,7,herb,3,1,dish_bowl,actinomorph,1,1,0
Zu,Tofieldiaceae,Tofieldia,calyculata,Tofieldia calyculata,N,biotic,4,6,herb,0.3,1,dish_bowl,actinomorph,1,1,0
Pa,Apiaceae,Torilis,arvensis,Torilis arvensis,N,biotic,2,7,herb,0.66,1,dish_bowl,actinomorph,1,1,0
Zu,Apiaceae,Torilis,japonica,Torilis japonica,N,biotic,2,7,herb,1.2,1,dish_bowl,actinomorph,1,1,0
