ID,location,landscape,replicate,bbspecies,bborgan,site,Shannon,NrSpecies,Flowering_duration_cwm,Flowering_start_cwm,growth_form_cwm,structural_blossom_cwm,sugar_concentration_cwm,plant_height_cwm
27_BEUA_pL,BE,U,A,B.lapidarius,L,BE_U,1.1871990756673192,5,4.746075560772376,5.014253098920377,1,1.0140239104500344,39.00086811169141,0.6047809150360522
27_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,0.8012000203806223,5,5.557836803726397,5,1,4.466077023317714,37.94033075391826,0.8204432029278843
27_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0,1,6,5,1,1,45.81712329,1
27_BSRD_lL,BS,R,D,B.pascuorum,L,BS_R,0,1,6,5,1,1,45.81712329,1
27_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0,1,5.999999999999999,5,1,1,45.81712329,1
27_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,1.0051795084670545,4,5.345774040860768,5.2609675321729394,1,3.6886597002737154,34.86140711817215,0.600288838144782
27_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0.061720183815147475,2,5.966216083655411,4.999999999999999,1,1,45.596860842967374,0.9932432167310824
27_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.09126634781343831,2,3.054839134153563,5.000000000000001,1,1,26.61543179279788,0.41096782683071253
27_BSRF_lL,BS,R,F,B.pascuorum,L,BS_R,0.06813086159094617,2,3.0381425266602724,5.000000000000001,1,1,26.50657420547424,0.4076285053320544
27_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,0.6260297332975024,7,5.645682834537323,5,1,1,56.31000948837085,0.954458040526152
27_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,1.1451952565996624,7,3.914454025441817,5.880816187142491,1,2.698170124363243,18.7626761860419,1.0222857793335038
27_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.5038584821069844,3,5.69125400187949,5.145039262220664,1,1.1450392622206649,44.805418797149706,1.0131404998168294
27_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,0.25563747962308436,3,5.91107416984772,4.999999999999999,1,1,45.46414980544945,0.9543477814719041
27_BSUB_lL,BS,U,B,B.pascuorum,L,BS_U,0.7658928789731262,4,5.668909374767676,5.034105270983569,1,1.0667624747594184,45.86719042900064,0.8396466805441976
27_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.5967027271444746,4,5.7948814840261065,5.026382686362075,1,1.0260586319218241,45.59440763248172,0.8427980075575404
27_BSUB_pL,BS,U,B,B.lapidarius,L,BS_U,0.08839589719778168,2,5.9824372288681475,5,1,1,45.79552769757933,0.9850716445379256
27_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,0.885052213484401,4,5.357707463250041,5.269106439206249,1.011019088742597,1.2801255279488448,45.3868427098976,0.8232592435289399
27_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,0.1315176131123386,2,6,4.970923379174852,1,1.0290766208251472,45.69101440062475,0.9941846758349705
27_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,1.097665509297165,7,2.6318939675946793,5.333888442624557,1.682421974491095,2.760310338747282,41.45442633504238,2.1951274465625668
27_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.927712884068044,4,5.3269230769230775,5,1,1,44.28689472022453,0.5142131710626751
27_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,0.4576649892707351,3,5.827717349965772,5,1,1,45.373508349830374,0.8820377272381533
27_ZHRE_lL,ZH,R,E,B.pascuorum,L,ZH_R,0.99087081942565,5,5.369633111795537,5.061198465445507,1,1,44.13571014828475,0.7144334576106335
27_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0.18106882459019588,3,5.890100680392135,5.056008292623756,1,1.125392852022981,45.81712329,1.0274748299019663
27_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.9121690167881616,3,3.4706684309715707,6.6153614820161195,1,2.076907654677413,44.816695670795795,1.2192650066161437
27_ZHRF_lL,ZH,R,F,B.pascuorum,L,ZH_R,0.4893731963633803,3,4.930955379072174,5.154284431921605,1,1.1028562879477364,44.69799543180866,0.3175959056963681
27_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0.2135978695433523,2,5.834350047116005,5.0552166509613325,1,1.2208666038453273,45.81712329,1.2760832548066592
27_ZHRF_pL,ZH,R,F,B.lapidarius,L,ZH_R,0,1,6,5,1,1,45.81712329,1
27_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,1.0965328943870556,4,4.12672211903416,5.200096907049988,1,1.1832835338770897,38.91538664020707,0.3008188645723976
27_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,1.4817545857206715,6,4.808590403821541,5.238906749171093,1,1.7735898495369193,42.94569896091622,1.6022035333125042
27_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,0.5023993976589379,3,5.474607632578887,5.0953411531472,1,1.1906823062943994,43.45111657146555,0.942592103089377
27_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,0.06411162856042808,2,5.976402897025735,5.011798551487133,1,1.0117985514871324,45.81712329,0.9941007242564337
27_ZHUB_pL,ZH,U,B,B.lapidarius,L,ZH_U,1.5931371493295994,7,5.212701152342758,5.436028901636293,1.3413371237118636,2.7461630878047965,49.77923349146506,0.7123620488349662
27_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,0.29577079580738286,2,5.912902399453506,4.999999999999999,1,1,45.71002605186491,0.9259670395354794
27_ZHUC_lL,ZH,U,C,B.pascuorum,L,ZH_U,0.753716526598771,3,5.644942848110743,4.999999999999999,1,1,45.3805367467559,0.6982014208941317
27_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0.5937718465506716,4,5.769818476379837,5,1.0791961959591174,1.0527974639727449,45.62743164549679,1.048433300195147
27_ZHUC_pL,ZH,U,C,B.lapidarius,L,ZH_U,0.44353858180280653,3,5.874375636487077,4.999999999999999,1,1,45.66265264683308,0.8932192910140151
28_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5,1,1,45.81712329,1
28_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,1.8281568841358522,9,3.5176602479556847,6.029833816934847,1.3291479820627807,3.2403191769981516,49.27908187969065,2.00945423371142
28_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0.9411390100089407,4,4.584172039628871,5.101411385437962,1,1.0898922786601666,37.70845818693712,0.7308833936153482
28_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0,1,6,5,1,1,45.81712329,1
28_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.9159075777944476,5,3.768349510611889,4.871782349469913,1,2.205746494922982,23.152036241272903,0.42987322711271186
28_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0.6669606365819627,3,5.135858111367848,5,1,1,40.2599742623915,0.8177310006855748
28_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.6835207116842841,3,3.8019863340219286,5.000000000000001,1,1,31.64123228596361,0.5414023518194819
28_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,1.1438241127267896,7,3.0542599682871168,5.695014889585026,1.673164962612544,1,161.30748011748557,0.6327203465212514
28_BSRF_pL,BS,R,F,B.lapidarius,L,BS_R,0.968953056627535,4,4.090991604265941,5.477252098933515,1.4625831637983175,1,45.81712329,0.7375113455865668
28_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,1.1285369803564547,8,4.7485369992035755,5.389227466325011,1,1.8691782956473555,47.85797284935055,1.3159475743619926
28_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.4266912876071373,4,5.060741891784207,5,1,1,44.44877638262432,0.22785281695752643
28_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,0.5959842086613933,6,4.905221234863483,5.068649569501359,1,1.0678405678405678,44.19435177478819,0.2471603204567429
28_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0,1,6.000000000000001,5,1,1,45.81712329,1
28_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,0.9640200048397949,4,4.473716598423707,5.482686800312419,1,1,45.63119178185844,1.0300478095193013
28_BSUC_lL,BS,U,C,B.pascuorum,L,BS_U,0.9356819280822917,4,3.837983695028132,5.626664944310483,1,1,44.88825211914113,0.8856147376277412
28_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,0,1,6.000000000000001,5,1,1,45.81712329,1
28_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,1.035652579064398,5,4.914637191635889,5.073994243431861,1,1.2344421517473416,42.58936580046854,0.320585645379631
28_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.7135556628012608,5,5.770795465582551,5.000000000000001,1,1.158510357841573,50.70320125943445,0.9626645946358452
28_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,0.6564129586363566,4,5.562555436785008,5.221201300916555,1,1.1474675339443698,45.42336097403909,0.97588414564807
28_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
28_ZHRE_pL,ZH,R,E,B.lapidarius,L,ZH_R,0,1,6,5,1,1,45.81712329,1
28_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.9067982212705514,5,2.743080013889578,7.113224862344363,1,2.4169581625105003,39.3348618025172,1.4936002529887396
28_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
28_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,1.736688784586948,8,4.379370203435254,5.250289316603728,1.2342800095362974,1.397529502920491,43.953152309677,2.4902721098794003
28_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,0.7235005234257688,5,5.622781661349948,5.128752893485195,1,1.2433867308511741,45.2672097842748,1.1307066437875004
28_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,0.36666044295927863,3,5.883508426351499,5.019898591960312,1,1.0198985919603123,45.735743080857404,0.924860472751149
28_ZHUB_lL,ZH,U,B,B.pascuorum,L,ZH_U,0.7946578592698897,3,5.4127862194524194,5,1,1,45.09507154922975,0.5008682865345565
28_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,0,1,6,5.000000000000001,1,1,45.81712329,1
28_ZHUB_pL,ZH,U,B,B.lapidarius,L,ZH_U,0.7231609078716519,5,5.900460625946493,4.96486938414942,1,1.0292781423523472,45.68261635830357,1
28_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,1.1893821284021986,5,3.8825815520734266,5.553851242402945,1.5400628436763557,2.0939140860792995,39.97517659181985,0.6381630628023317
28_ZHUC_lL,ZH,U,C,B.pascuorum,L,ZH_U,0.39946653036183116,4,3.164517362438736,5.910059438979458,1.9100594389794572,2.8201188779589144,40.36616354747826,0.5907965170843616
28_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0.2541548533350443,3,5.986268047708726,5,1,1.1783584431889516,45.5930247428176,0.9838688794726931
29_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0.43767154512143813,2,2.6351925801880713,6.682403709905965,1,1.841201854952982,57.873965765264394,0.3270385160376143
29_BEUA_pB,BE,U,A,B.lapidarius,B,BE_U,0.2669596621510693,2,5.774312690919189,5.000000000000001,1,1,44.345700070284636,0.9548625381838378
29_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,1.8909422548703105,11,4.566978865826338,5.306701935274907,1.0461820831871307,1.8260141974142354,68.25588845596285,0.7621028907662826
29_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0.21607749821178282,2,5.88781513885925,5.0560924305703745,1,1.0560924305703745,45.853557756945094,0.9719537847148126
29_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0,1,6,5,1,1,45.81712329,1
29_BSRD_pL,BS,R,D,B.lapidarius,L,BS_R,0,1,6,5,1,1,45.81712329,1
29_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.38098016368999427,3,3.1347812107216977,5.092514103650873,1,1.0925141036508725,28.403061830104065,0.41770483177925233
29_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0.10149021073078779,2,5.937324310255076,5,1,1,45.408493909916714,0.9874648620510151
29_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.34276376241276996,2,3.324640375770624,5.000000000000001,1,1,28.37446650875184,0.46492807515412476
29_BSRF_lL,BS,R,F,B.pascuorum,L,BS_R,0.3315209650493146,3,3.249299176905642,4.980526064654658,1,1.1168436120720504,26.99102156948243,0.4381754741739234
29_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,0.6266649102089663,7,5.671265998259131,5.073954672942391,1,1.04932460749863,88.9090475241101,0.9766868693381476
29_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,1.4972300127232336,10,3.49684247143507,5.918519707794814,1,2.47473977148056,52.684668519609644,1.4214223595836346
29_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.6988958448237822,3,4.4830686659658046,5,1.5990427709843413,2.198085541968683,40.24409191260692,1.2830956399048303
29_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,1.9056105778858021,9,4.010120653242163,5.151161574974384,1,1.5205654183133637,39.41403492133079,0.6193547038036091
29_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.24405885795887855,3,5.930996345451049,5.000000000000001,1,1.0703260242354302,45.76614761284731,0.9722903442969802
29_BSUB_pL,BS,U,B,B.lapidarius,L,BS_U,0.4048346173524033,3,5.892155983863739,5.000000000000001,1,1,45.68451577607171,0.9083325862841777
29_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,1.1434195408423737,5,3.732889089676983,5.657042528287163,1,1.0834651005195393,43.3467803843069,0.8292174055896666
29_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,2.1814157938410768,12,4.17087752344294,4.898550427910405,1.1991206030150754,2.660902167085426,178.67588457389576,0.7331354162401215
29_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,1.0955737470449893,6,3.9262036105777525,4.986833683825546,1.0310643490088611,1.2030484267797494,31.673355233993675,0.4864130931699732
29_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.08708605507511884,2,5.982761951784987,5,1,1,45.79592698444067,0.9853476590172381
29_ZHRD_pL,ZH,R,D,B.lapidarius,L,ZH_R,0.06892434916259908,2,5.98710320368145,5.000000000000001,1,1,45.80126508888032,0.9890377231292319
29_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,0.1303615781143435,3,3.0612413201603195,5,1,1,26.71615606749361,0.4050009071566413
29_ZHRE_lL,ZH,R,E,B.pascuorum,L,ZH_R,0.21836456576947147,3,3.104026771757557,5.012725391338808,1,1.0254507826776158,33.89490233134605,0.4284405891547962
29_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0.5039624128601141,2,2.8103319234852853,6.594834038257358,1,1.7974170191286787,57.24640311162706,0.36206638469705704
29_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.2192929869320378,3,2.1188388119778008,7.8612795023479904,1,2.907519668231994,36.494114587850156,1.9405354638043546
29_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
29_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,0.7813575303794573,5,3.5062664543691775,5.053804801916983,1,1.0854444847319218,30.166555448765084,0.5189838096889633
29_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,0.17892598749614352,3,5.911264310533382,5.0184946772429635,1,1.018494677242964,45.3536699975219,0.993349668452455
29_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,1.283907705759055,6,4.281899730130374,5.656809456839865,1,2.312763693032802,20.59275190664203,0.7087089969212057
29_ZHUB_lL,ZH,U,B,B.pascuorum,L,ZH_U,0.9823084076100177,3,4.9191716055137515,5.540414197243125,1,1.6655390557368313,40.35401066251929,0.7548178730771792
29_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,1.5667217736850418,6,3.987840119488278,5.4889765569192805,1.3405902980713036,1.9301415676342621,41.886779743170095,0.46809046041950775
29_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0,1,6.000000000000001,5,1,1,45.81712329,1
30_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,5.999999999999999,5,1,1,45.81712329,1
30_BEUA_pB_E5,BE,U,A,B.lapidarius,B_E5,BE_U,0.10218430053041987,2,5.936782458733679,5,1,1,45.404961177334314,0.9873564917467356
30_BEUA_pB_F5,BE,U,A,B.lapidarius,B_F5,BE_U,0.07168649705131701,2,5.959388359092404,5,1,1,45.552345834565934,0.9918776718184807
30_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,1.233480508797702,5,3.4679872973595915,5.97814172663713,1.041936640458934,1.4443491177299148,45.389712811010476,1.1641758649832252
30_BEUB_pL,BE,U,B,B.lapidarius,L,BE_U,0.5674306386472014,4,3.884589257409813,5.984221001322862,1,1.8372522613783977,42.11158016913448,1.1968442002645725
30_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0.662566302111895,4,5.491380276952401,5.119316589112519,1,1.1087626843078993,43.95656241524782,0.9085075965689297
30_BSRD_lL,BS,R,D,B.pascuorum,L,BS_R,0.1886686678703962,2,5.9066085031577575,5.046695748421122,1,1.0466957484211212,45.847454204261076,0.9766521257894394
30_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0,1,6,5,1,1,45.81712329,1
30_BSRD_pL,BS,R,D,B.lapidarius,L,BS_R,0.06685580407604677,2,5.962734008505414,5,1,1,45.574158608405014,0.9925468017010829
30_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.5426355894065826,4,3.200589485550558,5.085052666189128,1,1.0503411265984803,29.094205854247704,0.47326647799997645
30_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0.12300542662126954,2,5.893279481154974,5.026680129711257,1.0266801297112567,1,45.81712329,0.985325928658809
30_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.7511028831922961,3,4.530368575878179,5,1,1,36.30099091236147,0.6980273403703063
30_BSRF_lL,BS,R,F,B.pascuorum,L,BS_R,0.271091111368404,2,5.769349386157405,4.999999999999999,1,1,44.31334059955163,0.953869877231481
30_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,1.050913079918638,7,5.3177458629429,5.0452881445775155,1.1360632112508076,3.9876923586609014,30.738134581602267,0.8990715433417816
30_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.08316690293666792,2,5.91862185584443,5.0162756288311146,1.0162756288311139,1.0325512576622278,45.07142079722257,1
30_BSUA_pL,BS,U,A,B.lapidarius,L,BS_U,0,1,6,5.000000000000001,1,1,45.81712329,1
30_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,0.16485711636059955,3,5.913492047654207,5.021252818742392,1,4.911995370277983,41.45654985924149,0.9222406258107003
30_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.33387214823823325,5,5.849641133773976,5.024735412189287,1,1.0494708243785735,45.7463075314164,1.0002929727099468
30_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,1.981834413467609,12,3.864311237062592,5.345798422868409,1.0531921331316187,1.5032677760968232,35.31743634727156,0.6631607318876297
30_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,0.15460193616926404,3,5.952899170966716,5,1,1,45.48444158145435,0.9905798341933433
30_BSUC_pL,BS,U,C,B.lapidarius,L,BS_U,0,1,6.000000000000001,5,1,1,45.81712329,1
30_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,0.07066255325675724,2,2.013298957296477,6.973402085407046,1,1.986701042703523,59.69927033945955,0.2026597914592954
30_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.7953507294200828,3,4.626475930971844,5,1,1,37.00435689638673,0.7078159465421046
30_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,0.8986267066421633,5,2.5802690108027964,7.140785850455411,1,2.521732683753441,31.7756011990427,1.5689202499470445
30_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0.32628111368221596,4,5.753698935899845,5.058044840274478,1.0127625719621212,1.0226411341561785,45.454480254294076,0.9539304301704992
30_ZHRE_pL,ZH,R,E,B.lapidarius,L,ZH_R,0,1,6,5,1,1,45.81712329,1
30_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.9862912468728711,3,4.004806220127545,6.204896752805848,1,1.8032645018705649,41.58227874968205,1.3238992957090172
30_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0.09535703000584975,2,5.922744155560411,5.057941883329692,1,1.0386279222197947,45.81712329,1.0193139611098974
30_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,1.7444412817867618,12,4.740869621252396,5.285260902485783,1.2658460379017444,1.7056779509224436,41.279034224153094,1.6830441576853064
30_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,1.0852247034754317,6,5.2720932380835075,5.056718807734942,1,1.1653836679394012,44.596345019590835,0.7672311861066634
30_ZHUA_pL,ZH,U,A,B.lapidarius,L,ZH_U,0.3151419285934698,3,4.98552007917079,4.977381634460128,1.022618365539872,1.0452367310797437,44.65465018672924,0.21911818323871038
30_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,0,1,6,5,1,1,45.81712329,1
30_ZHUB_lL,ZH,U,B,B.pascuorum,L,ZH_U,0.4646183108410933,3,5.699635718414367,5.08217170970387,1,1.0821717097038699,44.98367633642627,0.9317099727124863
30_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,0,1,6,5,1,1,45.81712329,1
30_ZHUB_pL,ZH,U,B,B.lapidarius,L,ZH_U,0,1,6,5.000000000000001,1,1,45.81712329,1
30_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,1.745975001772816,9,3.91873411593852,5.68806728790996,1.2269888717888005,1.869258316562093,42.38002359972235,0.9661533341401435
30_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0.5269111198376997,3,5.989756557517573,5,1,1.721184067661008,44.966669895252736,0.9732634721984114
30_ZHUC_pL,ZH,U,C,B.lapidarius,L,ZH_U,0.4734132200389831,3,5.960567666810016,5,1,1.3752026200006617,45.33273316626203,0.9571024512884977
31_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5.000000000000001,1,1,45.81712329,1
31_BERD_pL,BE,R,D,B.lapidarius,L,BE_R,0,1,6,5,1,1,45.81712329,1
31_BEUA_pB,BE,U,A,B.lapidarius,B,BE_U,0.4852243908199747,3,5.715710647586708,5.000000000000001,1,1,44.27333212355293,0.9050888309483386
31_BEUA_pL,BE,U,A,B.lapidarius,L,BE_U,0,1,6,5,1,1,45.81712329,1
31_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,1.2417805309832297,8,2.9443936910551627,5.332334685761883,1.2349866996265149,1.403525270709622,26.90486907865873,0.44898635032377676
31_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0.6475323811721576,4,5.55289252619728,5.037737074564823,1,1.037737074564822,43.59208668103079,0.885498397852256
31_BSRD_lL,BS,R,D,B.pascuorum,L,BS_R,0.11564347590910029,2,5.97534418209209,5.000000000000001,1,1,45.786805922066435,0.9790425547782766
31_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0.11525388889265946,2,5.926350145961725,4.999999999999999,1,1,45.33694518073042,0.9852700291923452
31_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.3380885067482913,3,3.2374165977947555,5,1,1,27.908480650290073,0.4348656493781371
31_BSRE_lL,BS,R,E,B.pascuorum,L,BS_R,1.0383221123155228,4,4.325848968832378,5.000000000000001,1,1,35.6360941890507,0.57498216777795
31_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0.08415413447442693,2,5.933932963501554,5.016516759124612,1,1,45.81712329,0.9933932963501554
31_BSRE_pL,BS,R,E,B.lapidarius,L,BS_R,0,1,6,4.999999999999999,1,1,45.81712329,1
31_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,0.44193793556843275,5,2.278026204696832,4.9873354388817654,1,1,41.22471650134558,0.6225585540510961
31_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,2.0384536820549326,12,4.430255127563782,5.56096048024012,1.0208504252126063,2.7313056528264124,278.70872229806446,1.1562573286643327
31_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.19693090414159437,3,5.9450852044750055,5.01406699919752,1,1.0140669991975202,45.79333012432945,0.9702028228407786
31_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,0.6637416134083874,3,4.597616529732369,5,1,2.142682827625479,40.07759144727365,0.8311945822826
31_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.10644076244795772,2,5.977810855187442,5,1,1,45.7898390007533,0.9811392269093253
31_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,1.2184204323660197,6,4.697499742771891,5.062789381623624,1,1.836171416812429,37.99385327796429,0.2756224920259285
31_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,0.9675452813518901,4,4.504212138617653,5.654341374688876,1,1.7454288722956153,49.15287121485712,0.5912143404173847
31_BSUC_pL,BS,U,C,B.lapidarius,L,BS_U,0.15613956903830467,3,5.937645005646238,4.999999999999999,1,1,45.484986401860176,0.9783872292372445
31_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,0.5435936783967644,4,3.182810536939015,5.178001359339279,1,1.1148332749778593,28.360079140856996,0.5295594504973945
31_ZHRD_lL,ZH,R,D,B.pascuorum,L,ZH_R,0.6115750935140594,3,5.359504132231404,5.190313723357981,1,1.1268758155719878,43.12485868472285,0.9860890604610697
31_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.29686296729564376,4,5.9017217564485565,5,1,1,45.26228623018373,0.9665429957277312
31_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,0,1,3,5,1,1,26.25789474,0.4
31_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
31_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.7669902855340993,6,2.4784205140552578,7.446788659483538,1,2.6855474628303133,36.22113693125378,1.7475245289833266
31_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
31_ZHRF_pL,ZH,R,F,B.lapidarius,L,ZH_R,1.381310632929804,7,5.511943045151216,4.8954588545829685,1.019592170567132,1.1671654553227875,76.1996581006763,1.0230031414391136
31_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,0.5232757586001245,5,4.9939447939775246,5.044586682183511,1,1.1008655489689785,43.905054841746185,0.21998036149398117
31_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,0.45255162200985,4,3.1295191093767936,5.98501090324802,1,4.633880408584873,38.10846862293979,5.440444163893033
31_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,1.005414485259862,5,3.791157480651644,4.999999999999999,1,1,33.454029055067856,0.3531526061487151
31_ZHUB_lL,ZH,U,B,B.pascuorum,L,ZH_U,1.0570971741091797,4,4.193397084972628,5.012236954482449,1,1,38.17401044457584,0.29622670568304327
31_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,1.182298025990263,5,4.873083586913792,5.000000000000001,1,1,40.965376635684954,0.46560575397114257
31_ZHUB_pL,ZH,U,B,B.lapidarius,L,ZH_U,0.8839581608459252,4,5.1862465659340655,5,1,1,44.013457705986774,0.40698145604395597
